,c0-100_c0-100_color_reverse_col,c0-100_c0-100_color_reverse_gra,c0-100_c0-100_fft_freq_reverse_col,c0-100_c0-100_fft_freq_reverse_gra,c0-100_c0-100_color_col,c0-100_c0-100_color_gra,c0-100_c0-100_fft_freq_col,c0-100_c0-100_fft_freq_gra,g4-100_c0-100_color_reverse_col,g4-100_c0-100_color_reverse_gra,g4-100_c0-100_fft_freq_reverse_col,g4-100_c0-100_fft_freq_reverse_gra,g4-100_c0-100_color_col,g4-100_c0-100_color_gra,g4-100_c0-100_fft_freq_col,g4-100_c0-100_fft_freq_gra
0,0.5317800045013428,0.34139999747276306,0.5317800045013428,0.34139999747276306,0.5317800045013428,0.34139999747276306,0.5317800045013428,0.34139999747276306,0.47832000255584717,0.3963199853897095,0.47832000255584717,0.3963199853897095,0.47832000255584717,0.3963199853897095,0.47832000255584717,0.3963199853897095
1,0.530239999294281,0.34154000878334045,0.44251999258995056,0.26104000210762024,0.45103999972343445,0.2373799979686737,0.5142199993133545,0.3378799855709076,0.45767998695373535,0.39552000164985657,0.42993998527526855,0.34703999757766724,0.44132000207901,0.3550199866294861,0.45767998695373535,0.39552000164985657
2,0.523859977722168,0.34446001052856445,0.36594000458717346,0.1945600062608719,0.35128000378608704,0.15515999495983124,0.48726001381874084,0.33998000621795654,0.4483799934387207,0.3892799913883209,0.35273998975753784,0.2796199917793274,0.30059999227523804,0.2249000072479248,0.3913399875164032,0.32537999749183655
3,0.5093799829483032,0.3253200054168701,0.35374000668525696,0.1779399961233139,0.34018000960350037,0.1467200070619583,0.4726000130176544,0.3378799855709076,0.4400799870491028,0.3824999928474426,0.32095998525619507,0.24959999322891235,0.29194000363349915,0.2142000049352646,0.32739999890327454,0.26721999049186707
4,0.482699990272522,0.3157399892807007,0.27577999234199524,0.1162400022149086,0.27577999234199524,0.1162400022149086,0.4200200140476227,0.2796800136566162,0.40252000093460083,0.37549999356269836,0.30333998799324036,0.24490000307559967,0.21734000742435455,0.15889999270439148,0.20426000654697418,0.15838000178337097
5,0.47620001435279846,0.31547999382019043,0.25902000069618225,0.10787999629974365,0.19483999907970428,0.07248000055551529,0.31878000497817993,0.18964000046253204,0.4011000096797943,0.37470000982284546,0.3014799952507019,0.24435999989509583,0.04715999960899353,0.03700000047683716,0.19349999725818634,0.15309999883174896
6,0.44416001439094543,0.3153199851512909,0.18347999453544617,0.065420001745224,0.13349999487400055,0.04580000042915344,0.17263999581336975,0.091279998421669,0.39612001180648804,0.379040002822876,0.29207998514175415,0.23508000373840332,0.02597999945282936,0.021400000900030136,0.2141599953174591,0.16816000640392303
7,0.41874000430107117,0.30250000953674316,0.11218000203371048,0.03401999920606613,0.0870399996638298,0.030579999089241028,0.16234000027179718,0.08879999816417694,0.39177998900413513,0.3733200132846832,0.2867000102996826,0.22985999286174774,0.027319999411702156,0.019139999523758888,0.12761999666690826,0.09672000259160995
8,0.40648001432418823,0.28808000683784485,0.10760000348091125,0.03203999996185303,0.03367999941110611,0.01537999976426363,0.12393999844789505,0.06586000323295593,0.3909200131893158,0.3743399977684021,0.24743999540805817,0.19541999697685242,0.02686000056564808,0.018859999254345894,0.1434600055217743,0.11163999885320663
9,0.3750799894332886,0.2708199918270111,0.10047999769449234,0.02937999926507473,0.032760001718997955,0.013199999928474426,0.0737600028514862,0.04114000126719475,0.3870599865913391,0.3693599998950958,0.1560399979352951,0.11649999767541885,0.014960000291466713,0.01095999963581562,0.1031000018119812,0.07859999686479568
