,color_g4-100_c0-100_ablation_0,color_g4-100_c0-100_ablation_1,color_g4-100_c0-100_ablation_2,color_g4-100_c0-100_ablation_3,color_g4-100_c0-100_ablation_4,color_g4-100_c0-100_ablation_5,color_g4-100_c0-100_ablation_6,color_g4-100_c0-100_ablation_7,color_g4-100_c0-100_ablation_8,color_g4-100_c0-100_ablation_9,color_g4-100_c0-100_ablation_10,color_g4-100_c0-100_ablation_11,color_g4-100_c0-100_ablation_12,color_g4-100_c0-100_ablation_13,color_g4-100_c0-100_ablation_14,color_g4-100_c0-100_ablation_15,color_g4-100_c0-100_ablation_16,color_g4-100_c0-100_ablation_17,color_g4-100_c0-100_ablation_18,color_g4-100_c0-100_ablation_19,color_g4-100_c0-100_ablation_20,color_g4-100_c0-100_ablation_21,color_g4-100_c0-100_ablation_22,color_g4-100_c0-100_ablation_23,color_g4-100_c0-100_ablation_24,color_g4-100_c0-100_ablation_25,color_g4-100_c0-100_ablation_26,color_g4-100_c0-100_ablation_27,color_g4-100_c0-100_ablation_28,color_g4-100_c0-100_ablation_29,color_g4-100_c0-100_ablation_30,color_g4-100_c0-100_ablation_31,color_g4-100_c0-100_ablation_32,color_g4-100_c0-100_ablation_33,color_g4-100_c0-100_ablation_34,color_g4-100_c0-100_ablation_35,color_g4-100_c0-100_ablation_36,color_g4-100_c0-100_ablation_37,color_g4-100_c0-100_ablation_38,color_g4-100_c0-100_ablation_39,color_g4-100_c0-100_ablation_40,color_g4-100_c0-100_ablation_41,color_g4-100_c0-100_ablation_42,color_g4-100_c0-100_ablation_43,color_g4-100_c0-100_ablation_44,color_g4-100_c0-100_ablation_45,color_g4-100_c0-100_ablation_46,color_g4-100_c0-100_ablation_47,color_g4-100_c0-100_ablation_48,fft_freq_g4-100_c0-100_ablation_0,fft_freq_g4-100_c0-100_ablation_1,fft_freq_g4-100_c0-100_ablation_2,fft_freq_g4-100_c0-100_ablation_3,fft_freq_g4-100_c0-100_ablation_4,fft_freq_g4-100_c0-100_ablation_5,fft_freq_g4-100_c0-100_ablation_6,fft_freq_g4-100_c0-100_ablation_7,fft_freq_g4-100_c0-100_ablation_8,fft_freq_g4-100_c0-100_ablation_9,fft_freq_g4-100_c0-100_ablation_10,fft_freq_g4-100_c0-100_ablation_11,fft_freq_g4-100_c0-100_ablation_12,fft_freq_g4-100_c0-100_ablation_13,fft_freq_g4-100_c0-100_ablation_14,fft_freq_g4-100_c0-100_ablation_15,fft_freq_g4-100_c0-100_ablation_16,fft_freq_g4-100_c0-100_ablation_17,fft_freq_g4-100_c0-100_ablation_18,fft_freq_g4-100_c0-100_ablation_19,fft_freq_g4-100_c0-100_ablation_20,fft_freq_g4-100_c0-100_ablation_21,fft_freq_g4-100_c0-100_ablation_22,fft_freq_g4-100_c0-100_ablation_23,fft_freq_g4-100_c0-100_ablation_24,fft_freq_g4-100_c0-100_ablation_25,fft_freq_g4-100_c0-100_ablation_26,fft_freq_g4-100_c0-100_ablation_27,fft_freq_g4-100_c0-100_ablation_28,fft_freq_g4-100_c0-100_ablation_29,fft_freq_g4-100_c0-100_ablation_30,fft_freq_g4-100_c0-100_ablation_31,fft_freq_g4-100_c0-100_ablation_32,fft_freq_g4-100_c0-100_ablation_33,fft_freq_g4-100_c0-100_ablation_34,fft_freq_g4-100_c0-100_ablation_35,fft_freq_g4-100_c0-100_ablation_36,fft_freq_g4-100_c0-100_ablation_37,fft_freq_g4-100_c0-100_ablation_38,fft_freq_g4-100_c0-100_ablation_39,fft_freq_g4-100_c0-100_ablation_40,fft_freq_g4-100_c0-100_ablation_41,fft_freq_g4-100_c0-100_ablation_42,fft_freq_g4-100_c0-100_ablation_43,fft_freq_g4-100_c0-100_ablation_44,fft_freq_g4-100_c0-100_ablation_45,fft_freq_g4-100_c0-100_ablation_46,fft_freq_g4-100_c0-100_ablation_47,fft_freq_g4-100_c0-100_ablation_48,color_reverse_g4-100_c0-100_ablation_0,color_reverse_g4-100_c0-100_ablation_1,color_reverse_g4-100_c0-100_ablation_2,color_reverse_g4-100_c0-100_ablation_3,color_reverse_g4-100_c0-100_ablation_4,color_reverse_g4-100_c0-100_ablation_5,color_reverse_g4-100_c0-100_ablation_6,color_reverse_g4-100_c0-100_ablation_7,color_reverse_g4-100_c0-100_ablation_8,color_reverse_g4-100_c0-100_ablation_9,color_reverse_g4-100_c0-100_ablation_10,color_reverse_g4-100_c0-100_ablation_11,color_reverse_g4-100_c0-100_ablation_12,color_reverse_g4-100_c0-100_ablation_13,color_reverse_g4-100_c0-100_ablation_14,color_reverse_g4-100_c0-100_ablation_15,color_reverse_g4-100_c0-100_ablation_16,color_reverse_g4-100_c0-100_ablation_17,color_reverse_g4-100_c0-100_ablation_18,color_reverse_g4-100_c0-100_ablation_19,color_reverse_g4-100_c0-100_ablation_20,color_reverse_g4-100_c0-100_ablation_21,color_reverse_g4-100_c0-100_ablation_22,color_reverse_g4-100_c0-100_ablation_23,color_reverse_g4-100_c0-100_ablation_24,color_reverse_g4-100_c0-100_ablation_25,color_reverse_g4-100_c0-100_ablation_26,color_reverse_g4-100_c0-100_ablation_27,color_reverse_g4-100_c0-100_ablation_28,color_reverse_g4-100_c0-100_ablation_29,color_reverse_g4-100_c0-100_ablation_30,color_reverse_g4-100_c0-100_ablation_31,color_reverse_g4-100_c0-100_ablation_32,color_reverse_g4-100_c0-100_ablation_33,color_reverse_g4-100_c0-100_ablation_34,color_reverse_g4-100_c0-100_ablation_35,color_reverse_g4-100_c0-100_ablation_36,color_reverse_g4-100_c0-100_ablation_37,color_reverse_g4-100_c0-100_ablation_38,color_reverse_g4-100_c0-100_ablation_39,color_reverse_g4-100_c0-100_ablation_40,color_reverse_g4-100_c0-100_ablation_41,color_reverse_g4-100_c0-100_ablation_42,color_reverse_g4-100_c0-100_ablation_43,color_reverse_g4-100_c0-100_ablation_44,color_reverse_g4-100_c0-100_ablation_45,color_reverse_g4-100_c0-100_ablation_46,color_reverse_g4-100_c0-100_ablation_47,color_reverse_g4-100_c0-100_ablation_48,fft_freq_reverse_g4-100_c0-100_ablation_0,fft_freq_reverse_g4-100_c0-100_ablation_1,fft_freq_reverse_g4-100_c0-100_ablation_2,fft_freq_reverse_g4-100_c0-100_ablation_3,fft_freq_reverse_g4-100_c0-100_ablation_4,fft_freq_reverse_g4-100_c0-100_ablation_5,fft_freq_reverse_g4-100_c0-100_ablation_6,fft_freq_reverse_g4-100_c0-100_ablation_7,fft_freq_reverse_g4-100_c0-100_ablation_8,fft_freq_reverse_g4-100_c0-100_ablation_9,fft_freq_reverse_g4-100_c0-100_ablation_10,fft_freq_reverse_g4-100_c0-100_ablation_11,fft_freq_reverse_g4-100_c0-100_ablation_12,fft_freq_reverse_g4-100_c0-100_ablation_13,fft_freq_reverse_g4-100_c0-100_ablation_14,fft_freq_reverse_g4-100_c0-100_ablation_15,fft_freq_reverse_g4-100_c0-100_ablation_16,fft_freq_reverse_g4-100_c0-100_ablation_17,fft_freq_reverse_g4-100_c0-100_ablation_18,fft_freq_reverse_g4-100_c0-100_ablation_19,fft_freq_reverse_g4-100_c0-100_ablation_20,fft_freq_reverse_g4-100_c0-100_ablation_21,fft_freq_reverse_g4-100_c0-100_ablation_22,fft_freq_reverse_g4-100_c0-100_ablation_23,fft_freq_reverse_g4-100_c0-100_ablation_24,fft_freq_reverse_g4-100_c0-100_ablation_25,fft_freq_reverse_g4-100_c0-100_ablation_26,fft_freq_reverse_g4-100_c0-100_ablation_27,fft_freq_reverse_g4-100_c0-100_ablation_28,fft_freq_reverse_g4-100_c0-100_ablation_29,fft_freq_reverse_g4-100_c0-100_ablation_30,fft_freq_reverse_g4-100_c0-100_ablation_31,fft_freq_reverse_g4-100_c0-100_ablation_32,fft_freq_reverse_g4-100_c0-100_ablation_33,fft_freq_reverse_g4-100_c0-100_ablation_34,fft_freq_reverse_g4-100_c0-100_ablation_35,fft_freq_reverse_g4-100_c0-100_ablation_36,fft_freq_reverse_g4-100_c0-100_ablation_37,fft_freq_reverse_g4-100_c0-100_ablation_38,fft_freq_reverse_g4-100_c0-100_ablation_39,fft_freq_reverse_g4-100_c0-100_ablation_40,fft_freq_reverse_g4-100_c0-100_ablation_41,fft_freq_reverse_g4-100_c0-100_ablation_42,fft_freq_reverse_g4-100_c0-100_ablation_43,fft_freq_reverse_g4-100_c0-100_ablation_44,fft_freq_reverse_g4-100_c0-100_ablation_45,fft_freq_reverse_g4-100_c0-100_ablation_46,fft_freq_reverse_g4-100_c0-100_ablation_47,fft_freq_reverse_g4-100_c0-100_ablation_48
knife,"[4, 61, 10]","[1, 59, 15]","[1, 66, 8]","[1, 67, 7]","[3, 66, 6]","[1, 69, 5]","[1, 70, 4]","[7, 64, 4]","[0, 70, 5]","[0, 73, 2]","[0, 70, 5]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[0, 68, 7]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 73, 2]","[0, 75, 0]","[0, 72, 3]","[0, 72, 3]","[0, 74, 1]","[0, 74, 1]","[1, 70, 4]","[2, 69, 4]","[2, 69, 4]","[0, 72, 3]","[0, 70, 5]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 73, 2]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 68, 7]","[0, 70, 5]","[0, 72, 3]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[4, 61, 10]","[2, 62, 11]","[2, 61, 12]","[2, 62, 11]","[3, 66, 6]","[0, 68, 7]","[0, 72, 3]","[0, 72, 3]","[0, 72, 3]","[0, 72, 3]","[0, 73, 2]","[0, 72, 3]","[0, 74, 1]","[0, 74, 1]","[0, 74, 1]","[0, 73, 2]","[0, 74, 1]","[0, 74, 1]","[0, 74, 1]","[0, 73, 2]","[0, 74, 1]","[0, 74, 1]","[0, 74, 1]","[0, 74, 1]","[0, 72, 3]","[0, 72, 3]","[0, 73, 2]","[0, 73, 2]","[0, 72, 3]","[0, 69, 6]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[1, 70, 4]","[0, 71, 4]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[0, 73, 2]","[0, 72, 3]","[0, 70, 5]","[4, 61, 10]","[4, 58, 13]","[4, 60, 11]","[3, 61, 11]","[1, 60, 14]","[1, 62, 12]","[2, 60, 13]","[2, 61, 12]","[3, 61, 11]","[5, 60, 10]","[6, 62, 7]","[4, 65, 6]","[3, 66, 6]","[4, 66, 5]","[6, 62, 7]","[6, 62, 7]","[5, 62, 8]","[6, 61, 8]","[11, 55, 9]","[10, 54, 11]","[5, 59, 11]","[5, 60, 10]","[5, 58, 12]","[6, 57, 12]","[6, 58, 11]","[8, 57, 10]","[11, 55, 9]","[7, 61, 7]","[2, 71, 2]","[2, 70, 3]","[0, 70, 5]","[0, 69, 6]","[0, 69, 6]","[0, 69, 6]","[0, 71, 4]","[0, 69, 6]","[0, 70, 5]","[0, 74, 1]","[0, 72, 3]","[0, 74, 1]","[0, 73, 2]","[6, 66, 3]","[8, 65, 2]","[3, 70, 2]","[0, 71, 4]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 70, 5]","[4, 61, 10]","[7, 59, 9]","[6, 62, 7]","[13, 54, 8]","[20, 47, 8]","[25, 42, 8]","[23, 45, 7]","[23, 44, 8]","[22, 44, 9]","[25, 41, 9]","[27, 39, 9]","[29, 37, 9]","[27, 39, 9]","[24, 42, 9]","[21, 47, 7]","[25, 43, 7]","[19, 49, 7]","[23, 45, 7]","[16, 52, 7]","[14, 55, 6]","[21, 49, 5]","[1, 66, 8]","[4, 63, 8]","[3, 65, 7]","[2, 68, 5]","[8, 63, 4]","[8, 62, 5]","[3, 66, 6]","[4, 65, 6]","[4, 65, 6]","[3, 66, 6]","[5, 66, 4]","[6, 65, 4]","[7, 62, 6]","[13, 56, 6]","[19, 51, 5]","[22, 49, 4]","[10, 58, 7]","[0, 70, 5]","[2, 68, 5]","[1, 65, 9]","[4, 68, 3]","[2, 66, 7]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]"
keyboard,"[8, 55, 12]","[13, 49, 13]","[16, 50, 9]","[16, 51, 8]","[23, 47, 5]","[24, 47, 4]","[22, 48, 5]","[21, 51, 3]","[29, 43, 3]","[21, 52, 2]","[58, 17, 0]","[47, 27, 1]","[29, 42, 4]","[62, 12, 1]","[66, 9, 0]","[72, 3, 0]","[57, 17, 1]","[72, 3, 0]","[71, 4, 0]","[31, 43, 1]","[52, 23, 0]","[48, 27, 0]","[28, 44, 3]","[30, 42, 3]","[33, 39, 3]","[52, 23, 0]","[12, 59, 4]","[11, 60, 4]","[19, 53, 3]","[25, 46, 4]","[1, 69, 5]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 71, 4]","[1, 70, 4]","[0, 70, 5]","[4, 66, 5]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[1, 70, 4]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 72, 3]","[0, 70, 5]","[8, 55, 12]","[9, 57, 9]","[21, 46, 8]","[24, 43, 8]","[34, 36, 5]","[21, 48, 6]","[45, 26, 4]","[56, 18, 1]","[66, 9, 0]","[56, 17, 2]","[51, 22, 2]","[66, 9, 0]","[61, 14, 0]","[66, 9, 0]","[71, 4, 0]","[73, 2, 0]","[71, 4, 0]","[72, 3, 0]","[70, 5, 0]","[63, 12, 0]","[64, 10, 1]","[67, 7, 1]","[61, 14, 0]","[61, 14, 0]","[51, 24, 0]","[55, 20, 0]","[51, 24, 0]","[47, 28, 0]","[23, 50, 2]","[36, 38, 1]","[34, 40, 1]","[61, 14, 0]","[62, 13, 0]","[4, 69, 2]","[17, 55, 3]","[0, 70, 5]","[2, 71, 2]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 71, 4]","[0, 72, 3]","[0, 72, 3]","[0, 70, 5]","[8, 55, 12]","[9, 54, 12]","[11, 57, 7]","[12, 54, 9]","[12, 55, 8]","[17, 49, 9]","[18, 47, 10]","[14, 50, 11]","[17, 49, 9]","[16, 46, 13]","[13, 49, 13]","[9, 53, 13]","[10, 52, 13]","[6, 57, 12]","[4, 61, 10]","[4, 61, 10]","[5, 60, 10]","[8, 56, 11]","[6, 56, 13]","[9, 54, 12]","[14, 51, 10]","[14, 52, 9]","[10, 54, 11]","[9, 56, 10]","[18, 48, 9]","[15, 50, 10]","[22, 45, 8]","[20, 48, 7]","[29, 42, 4]","[20, 51, 4]","[55, 20, 0]","[62, 13, 0]","[61, 13, 1]","[64, 9, 2]","[49, 25, 1]","[36, 38, 1]","[8, 67, 0]","[14, 60, 1]","[3, 71, 1]","[26, 46, 3]","[19, 54, 2]","[27, 47, 1]","[59, 15, 1]","[59, 15, 1]","[0, 70, 5]","[1, 69, 5]","[1, 69, 5]","[0, 70, 5]","[0, 70, 5]","[8, 55, 12]","[12, 51, 12]","[12, 52, 11]","[20, 46, 9]","[10, 59, 6]","[14, 55, 6]","[11, 58, 6]","[14, 55, 6]","[12, 55, 8]","[16, 51, 8]","[15, 51, 9]","[13, 53, 9]","[12, 55, 8]","[12, 54, 9]","[8, 60, 7]","[8, 57, 10]","[18, 51, 6]","[16, 53, 6]","[17, 51, 7]","[16, 51, 8]","[19, 51, 5]","[7, 65, 3]","[8, 64, 3]","[5, 66, 4]","[1, 69, 5]","[1, 70, 4]","[2, 70, 3]","[8, 64, 3]","[11, 61, 3]","[9, 63, 3]","[7, 65, 3]","[6, 66, 3]","[4, 67, 4]","[7, 63, 5]","[12, 56, 7]","[18, 54, 3]","[24, 50, 1]","[21, 50, 4]","[2, 68, 5]","[2, 67, 6]","[3, 67, 5]","[3, 68, 4]","[13, 60, 2]","[1, 70, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]"
elephant,"[11, 55, 9]","[12, 56, 7]","[5, 62, 8]","[3, 62, 10]","[2, 68, 5]","[0, 69, 6]","[0, 69, 6]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 69, 6]","[0, 73, 2]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 72, 3]","[0, 74, 1]","[0, 73, 2]","[0, 72, 3]","[0, 72, 3]","[0, 69, 6]","[0, 70, 5]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 67, 8]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[0, 73, 2]","[0, 72, 3]","[0, 71, 4]","[0, 70, 5]","[0, 73, 2]","[0, 70, 5]","[11, 55, 9]","[11, 58, 6]","[9, 61, 5]","[11, 62, 2]","[2, 69, 4]","[3, 65, 7]","[1, 70, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 73, 2]","[0, 73, 2]","[0, 74, 1]","[0, 74, 1]","[0, 74, 1]","[0, 72, 3]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 69, 6]","[0, 69, 6]","[0, 69, 6]","[0, 73, 2]","[0, 72, 3]","[0, 72, 3]","[0, 73, 2]","[0, 70, 5]","[0, 69, 6]","[0, 70, 5]","[0, 72, 3]","[0, 72, 3]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[1, 70, 4]","[0, 72, 3]","[1, 71, 3]","[1, 69, 5]","[4, 66, 5]","[6, 64, 5]","[5, 65, 5]","[0, 70, 5]","[3, 68, 4]","[1, 69, 5]","[0, 71, 4]","[0, 73, 2]","[0, 74, 1]","[0, 74, 1]","[0, 70, 5]","[11, 55, 9]","[14, 55, 6]","[9, 59, 7]","[9, 59, 7]","[11, 58, 6]","[14, 57, 4]","[13, 57, 5]","[14, 55, 6]","[14, 54, 7]","[16, 51, 8]","[24, 44, 7]","[26, 43, 6]","[25, 44, 6]","[32, 37, 6]","[35, 33, 7]","[29, 39, 7]","[22, 48, 5]","[30, 40, 5]","[28, 41, 6]","[35, 32, 8]","[37, 32, 6]","[35, 33, 7]","[32, 38, 5]","[26, 41, 8]","[26, 41, 8]","[25, 42, 8]","[23, 42, 10]","[16, 50, 9]","[15, 54, 6]","[6, 64, 5]","[1, 69, 5]","[0, 71, 4]","[0, 72, 3]","[0, 73, 2]","[0, 73, 2]","[1, 68, 6]","[2, 72, 1]","[0, 74, 1]","[0, 73, 2]","[0, 75, 0]","[0, 73, 2]","[0, 72, 3]","[0, 72, 3]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[11, 55, 9]","[9, 55, 11]","[6, 61, 8]","[10, 53, 12]","[10, 57, 8]","[8, 60, 7]","[8, 59, 8]","[8, 58, 9]","[5, 62, 8]","[5, 63, 7]","[6, 62, 7]","[7, 61, 7]","[6, 62, 7]","[6, 62, 7]","[4, 66, 5]","[4, 66, 5]","[0, 70, 5]","[0, 70, 5]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 71, 4]","[0, 68, 7]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 73, 2]","[0, 70, 5]","[0, 71, 4]","[0, 73, 2]","[0, 68, 7]","[0, 68, 7]","[0, 70, 5]","[0, 68, 7]","[0, 69, 6]","[0, 73, 2]","[0, 71, 4]","[0, 74, 1]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]"
bicycle,"[25, 43, 7]","[20, 45, 10]","[8, 59, 8]","[8, 58, 9]","[5, 65, 5]","[0, 69, 6]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 71, 4]","[0, 67, 8]","[0, 66, 9]","[0, 69, 6]","[0, 67, 8]","[0, 72, 3]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 72, 3]","[0, 72, 3]","[0, 75, 0]","[0, 73, 2]","[0, 74, 1]","[0, 74, 1]","[0, 73, 2]","[0, 72, 3]","[0, 71, 4]","[0, 72, 3]","[0, 68, 7]","[0, 67, 8]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 72, 3]","[0, 72, 3]","[0, 72, 3]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[25, 43, 7]","[20, 46, 9]","[13, 51, 11]","[10, 52, 13]","[1, 64, 10]","[1, 65, 9]","[0, 67, 8]","[0, 68, 7]","[0, 69, 6]","[0, 69, 6]","[0, 72, 3]","[0, 70, 5]","[0, 74, 1]","[0, 73, 2]","[0, 73, 2]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 74, 1]","[0, 72, 3]","[0, 71, 4]","[0, 72, 3]","[0, 71, 4]","[0, 69, 6]","[0, 70, 5]","[0, 70, 5]","[0, 69, 6]","[0, 68, 7]","[0, 66, 9]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 73, 2]","[0, 70, 5]","[25, 43, 7]","[25, 43, 7]","[28, 42, 5]","[26, 42, 7]","[25, 43, 7]","[29, 39, 7]","[27, 41, 7]","[28, 40, 7]","[29, 38, 8]","[26, 41, 8]","[24, 42, 9]","[24, 42, 9]","[24, 42, 9]","[24, 42, 9]","[22, 44, 9]","[23, 43, 9]","[22, 44, 9]","[22, 41, 12]","[18, 48, 9]","[9, 56, 10]","[12, 54, 9]","[14, 51, 10]","[10, 53, 12]","[8, 57, 10]","[11, 53, 11]","[9, 52, 14]","[8, 55, 12]","[7, 57, 11]","[0, 69, 6]","[0, 69, 6]","[0, 69, 6]","[0, 68, 7]","[0, 71, 4]","[0, 69, 6]","[0, 67, 8]","[0, 66, 9]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[0, 74, 1]","[0, 74, 1]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[25, 43, 7]","[28, 38, 9]","[25, 42, 8]","[17, 53, 5]","[9, 61, 5]","[3, 64, 8]","[2, 65, 8]","[4, 63, 8]","[5, 63, 7]","[4, 63, 8]","[5, 62, 8]","[5, 61, 9]","[9, 58, 8]","[10, 56, 9]","[4, 62, 9]","[5, 60, 10]","[2, 64, 9]","[3, 65, 7]","[2, 64, 9]","[2, 64, 9]","[0, 66, 9]","[0, 65, 10]","[0, 65, 10]","[0, 64, 11]","[0, 64, 11]","[0, 65, 10]","[0, 67, 8]","[0, 65, 10]","[0, 65, 10]","[0, 64, 11]","[0, 63, 12]","[0, 66, 9]","[0, 64, 11]","[0, 68, 7]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[0, 69, 6]","[0, 71, 4]","[0, 69, 6]","[0, 67, 8]","[0, 68, 7]","[0, 72, 3]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]"
