,color_c0-100_c0-100_ablation_0,color_c0-100_c0-100_ablation_1,color_c0-100_c0-100_ablation_2,color_c0-100_c0-100_ablation_3,color_c0-100_c0-100_ablation_4,color_c0-100_c0-100_ablation_5,color_c0-100_c0-100_ablation_6,color_c0-100_c0-100_ablation_7,color_c0-100_c0-100_ablation_8,color_c0-100_c0-100_ablation_9,color_c0-100_c0-100_ablation_10,color_c0-100_c0-100_ablation_11,color_c0-100_c0-100_ablation_12,color_c0-100_c0-100_ablation_13,color_c0-100_c0-100_ablation_14,color_c0-100_c0-100_ablation_15,color_c0-100_c0-100_ablation_16,color_c0-100_c0-100_ablation_17,color_c0-100_c0-100_ablation_18,color_c0-100_c0-100_ablation_19,color_c0-100_c0-100_ablation_20,color_c0-100_c0-100_ablation_21,color_c0-100_c0-100_ablation_22,color_c0-100_c0-100_ablation_23,color_c0-100_c0-100_ablation_24,color_c0-100_c0-100_ablation_25,color_c0-100_c0-100_ablation_26,color_c0-100_c0-100_ablation_27,color_c0-100_c0-100_ablation_28,color_c0-100_c0-100_ablation_29,color_c0-100_c0-100_ablation_30,color_c0-100_c0-100_ablation_31,color_c0-100_c0-100_ablation_32,color_c0-100_c0-100_ablation_33,color_c0-100_c0-100_ablation_34,color_c0-100_c0-100_ablation_35,color_c0-100_c0-100_ablation_36,color_c0-100_c0-100_ablation_37,color_c0-100_c0-100_ablation_38,color_c0-100_c0-100_ablation_39,color_c0-100_c0-100_ablation_40,color_c0-100_c0-100_ablation_41,color_c0-100_c0-100_ablation_42,color_c0-100_c0-100_ablation_43,color_c0-100_c0-100_ablation_44,color_c0-100_c0-100_ablation_45,color_c0-100_c0-100_ablation_46,color_c0-100_c0-100_ablation_47,color_c0-100_c0-100_ablation_48,fft_freq_c0-100_c0-100_ablation_0,fft_freq_c0-100_c0-100_ablation_1,fft_freq_c0-100_c0-100_ablation_2,fft_freq_c0-100_c0-100_ablation_3,fft_freq_c0-100_c0-100_ablation_4,fft_freq_c0-100_c0-100_ablation_5,fft_freq_c0-100_c0-100_ablation_6,fft_freq_c0-100_c0-100_ablation_7,fft_freq_c0-100_c0-100_ablation_8,fft_freq_c0-100_c0-100_ablation_9,fft_freq_c0-100_c0-100_ablation_10,fft_freq_c0-100_c0-100_ablation_11,fft_freq_c0-100_c0-100_ablation_12,fft_freq_c0-100_c0-100_ablation_13,fft_freq_c0-100_c0-100_ablation_14,fft_freq_c0-100_c0-100_ablation_15,fft_freq_c0-100_c0-100_ablation_16,fft_freq_c0-100_c0-100_ablation_17,fft_freq_c0-100_c0-100_ablation_18,fft_freq_c0-100_c0-100_ablation_19,fft_freq_c0-100_c0-100_ablation_20,fft_freq_c0-100_c0-100_ablation_21,fft_freq_c0-100_c0-100_ablation_22,fft_freq_c0-100_c0-100_ablation_23,fft_freq_c0-100_c0-100_ablation_24,fft_freq_c0-100_c0-100_ablation_25,fft_freq_c0-100_c0-100_ablation_26,fft_freq_c0-100_c0-100_ablation_27,fft_freq_c0-100_c0-100_ablation_28,fft_freq_c0-100_c0-100_ablation_29,fft_freq_c0-100_c0-100_ablation_30,fft_freq_c0-100_c0-100_ablation_31,fft_freq_c0-100_c0-100_ablation_32,fft_freq_c0-100_c0-100_ablation_33,fft_freq_c0-100_c0-100_ablation_34,fft_freq_c0-100_c0-100_ablation_35,fft_freq_c0-100_c0-100_ablation_36,fft_freq_c0-100_c0-100_ablation_37,fft_freq_c0-100_c0-100_ablation_38,fft_freq_c0-100_c0-100_ablation_39,fft_freq_c0-100_c0-100_ablation_40,fft_freq_c0-100_c0-100_ablation_41,fft_freq_c0-100_c0-100_ablation_42,fft_freq_c0-100_c0-100_ablation_43,fft_freq_c0-100_c0-100_ablation_44,fft_freq_c0-100_c0-100_ablation_45,fft_freq_c0-100_c0-100_ablation_46,fft_freq_c0-100_c0-100_ablation_47,fft_freq_c0-100_c0-100_ablation_48,color_reverse_c0-100_c0-100_ablation_0,color_reverse_c0-100_c0-100_ablation_1,color_reverse_c0-100_c0-100_ablation_2,color_reverse_c0-100_c0-100_ablation_3,color_reverse_c0-100_c0-100_ablation_4,color_reverse_c0-100_c0-100_ablation_5,color_reverse_c0-100_c0-100_ablation_6,color_reverse_c0-100_c0-100_ablation_7,color_reverse_c0-100_c0-100_ablation_8,color_reverse_c0-100_c0-100_ablation_9,color_reverse_c0-100_c0-100_ablation_10,color_reverse_c0-100_c0-100_ablation_11,color_reverse_c0-100_c0-100_ablation_12,color_reverse_c0-100_c0-100_ablation_13,color_reverse_c0-100_c0-100_ablation_14,color_reverse_c0-100_c0-100_ablation_15,color_reverse_c0-100_c0-100_ablation_16,color_reverse_c0-100_c0-100_ablation_17,color_reverse_c0-100_c0-100_ablation_18,color_reverse_c0-100_c0-100_ablation_19,color_reverse_c0-100_c0-100_ablation_20,color_reverse_c0-100_c0-100_ablation_21,color_reverse_c0-100_c0-100_ablation_22,color_reverse_c0-100_c0-100_ablation_23,color_reverse_c0-100_c0-100_ablation_24,color_reverse_c0-100_c0-100_ablation_25,color_reverse_c0-100_c0-100_ablation_26,color_reverse_c0-100_c0-100_ablation_27,color_reverse_c0-100_c0-100_ablation_28,color_reverse_c0-100_c0-100_ablation_29,color_reverse_c0-100_c0-100_ablation_30,color_reverse_c0-100_c0-100_ablation_31,color_reverse_c0-100_c0-100_ablation_32,color_reverse_c0-100_c0-100_ablation_33,color_reverse_c0-100_c0-100_ablation_34,color_reverse_c0-100_c0-100_ablation_35,color_reverse_c0-100_c0-100_ablation_36,color_reverse_c0-100_c0-100_ablation_37,color_reverse_c0-100_c0-100_ablation_38,color_reverse_c0-100_c0-100_ablation_39,color_reverse_c0-100_c0-100_ablation_40,color_reverse_c0-100_c0-100_ablation_41,color_reverse_c0-100_c0-100_ablation_42,color_reverse_c0-100_c0-100_ablation_43,color_reverse_c0-100_c0-100_ablation_44,color_reverse_c0-100_c0-100_ablation_45,color_reverse_c0-100_c0-100_ablation_46,color_reverse_c0-100_c0-100_ablation_47,color_reverse_c0-100_c0-100_ablation_48,fft_freq_reverse_c0-100_c0-100_ablation_0,fft_freq_reverse_c0-100_c0-100_ablation_1,fft_freq_reverse_c0-100_c0-100_ablation_2,fft_freq_reverse_c0-100_c0-100_ablation_3,fft_freq_reverse_c0-100_c0-100_ablation_4,fft_freq_reverse_c0-100_c0-100_ablation_5,fft_freq_reverse_c0-100_c0-100_ablation_6,fft_freq_reverse_c0-100_c0-100_ablation_7,fft_freq_reverse_c0-100_c0-100_ablation_8,fft_freq_reverse_c0-100_c0-100_ablation_9,fft_freq_reverse_c0-100_c0-100_ablation_10,fft_freq_reverse_c0-100_c0-100_ablation_11,fft_freq_reverse_c0-100_c0-100_ablation_12,fft_freq_reverse_c0-100_c0-100_ablation_13,fft_freq_reverse_c0-100_c0-100_ablation_14,fft_freq_reverse_c0-100_c0-100_ablation_15,fft_freq_reverse_c0-100_c0-100_ablation_16,fft_freq_reverse_c0-100_c0-100_ablation_17,fft_freq_reverse_c0-100_c0-100_ablation_18,fft_freq_reverse_c0-100_c0-100_ablation_19,fft_freq_reverse_c0-100_c0-100_ablation_20,fft_freq_reverse_c0-100_c0-100_ablation_21,fft_freq_reverse_c0-100_c0-100_ablation_22,fft_freq_reverse_c0-100_c0-100_ablation_23,fft_freq_reverse_c0-100_c0-100_ablation_24,fft_freq_reverse_c0-100_c0-100_ablation_25,fft_freq_reverse_c0-100_c0-100_ablation_26,fft_freq_reverse_c0-100_c0-100_ablation_27,fft_freq_reverse_c0-100_c0-100_ablation_28,fft_freq_reverse_c0-100_c0-100_ablation_29,fft_freq_reverse_c0-100_c0-100_ablation_30,fft_freq_reverse_c0-100_c0-100_ablation_31,fft_freq_reverse_c0-100_c0-100_ablation_32,fft_freq_reverse_c0-100_c0-100_ablation_33,fft_freq_reverse_c0-100_c0-100_ablation_34,fft_freq_reverse_c0-100_c0-100_ablation_35,fft_freq_reverse_c0-100_c0-100_ablation_36,fft_freq_reverse_c0-100_c0-100_ablation_37,fft_freq_reverse_c0-100_c0-100_ablation_38,fft_freq_reverse_c0-100_c0-100_ablation_39,fft_freq_reverse_c0-100_c0-100_ablation_40,fft_freq_reverse_c0-100_c0-100_ablation_41,fft_freq_reverse_c0-100_c0-100_ablation_42,fft_freq_reverse_c0-100_c0-100_ablation_43,fft_freq_reverse_c0-100_c0-100_ablation_44,fft_freq_reverse_c0-100_c0-100_ablation_45,fft_freq_reverse_c0-100_c0-100_ablation_46,fft_freq_reverse_c0-100_c0-100_ablation_47,fft_freq_reverse_c0-100_c0-100_ablation_48,color_g4-100_c0-100_ablation_0,color_g4-100_c0-100_ablation_1,color_g4-100_c0-100_ablation_2,color_g4-100_c0-100_ablation_3,color_g4-100_c0-100_ablation_4,color_g4-100_c0-100_ablation_5,color_g4-100_c0-100_ablation_6,color_g4-100_c0-100_ablation_7,color_g4-100_c0-100_ablation_8,color_g4-100_c0-100_ablation_9,color_g4-100_c0-100_ablation_10,color_g4-100_c0-100_ablation_11,color_g4-100_c0-100_ablation_12,color_g4-100_c0-100_ablation_13,color_g4-100_c0-100_ablation_14,color_g4-100_c0-100_ablation_15,color_g4-100_c0-100_ablation_16,color_g4-100_c0-100_ablation_17,color_g4-100_c0-100_ablation_18,color_g4-100_c0-100_ablation_19,color_g4-100_c0-100_ablation_20,color_g4-100_c0-100_ablation_21,color_g4-100_c0-100_ablation_22,color_g4-100_c0-100_ablation_23,color_g4-100_c0-100_ablation_24,color_g4-100_c0-100_ablation_25,color_g4-100_c0-100_ablation_26,color_g4-100_c0-100_ablation_27,color_g4-100_c0-100_ablation_28,color_g4-100_c0-100_ablation_29,color_g4-100_c0-100_ablation_30,color_g4-100_c0-100_ablation_31,color_g4-100_c0-100_ablation_32,color_g4-100_c0-100_ablation_33,color_g4-100_c0-100_ablation_34,color_g4-100_c0-100_ablation_35,color_g4-100_c0-100_ablation_36,color_g4-100_c0-100_ablation_37,color_g4-100_c0-100_ablation_38,color_g4-100_c0-100_ablation_39,color_g4-100_c0-100_ablation_40,color_g4-100_c0-100_ablation_41,color_g4-100_c0-100_ablation_42,color_g4-100_c0-100_ablation_43,color_g4-100_c0-100_ablation_44,color_g4-100_c0-100_ablation_45,color_g4-100_c0-100_ablation_46,color_g4-100_c0-100_ablation_47,color_g4-100_c0-100_ablation_48,fft_freq_g4-100_c0-100_ablation_0,fft_freq_g4-100_c0-100_ablation_1,fft_freq_g4-100_c0-100_ablation_2,fft_freq_g4-100_c0-100_ablation_3,fft_freq_g4-100_c0-100_ablation_4,fft_freq_g4-100_c0-100_ablation_5,fft_freq_g4-100_c0-100_ablation_6,fft_freq_g4-100_c0-100_ablation_7,fft_freq_g4-100_c0-100_ablation_8,fft_freq_g4-100_c0-100_ablation_9,fft_freq_g4-100_c0-100_ablation_10,fft_freq_g4-100_c0-100_ablation_11,fft_freq_g4-100_c0-100_ablation_12,fft_freq_g4-100_c0-100_ablation_13,fft_freq_g4-100_c0-100_ablation_14,fft_freq_g4-100_c0-100_ablation_15,fft_freq_g4-100_c0-100_ablation_16,fft_freq_g4-100_c0-100_ablation_17,fft_freq_g4-100_c0-100_ablation_18,fft_freq_g4-100_c0-100_ablation_19,fft_freq_g4-100_c0-100_ablation_20,fft_freq_g4-100_c0-100_ablation_21,fft_freq_g4-100_c0-100_ablation_22,fft_freq_g4-100_c0-100_ablation_23,fft_freq_g4-100_c0-100_ablation_24,fft_freq_g4-100_c0-100_ablation_25,fft_freq_g4-100_c0-100_ablation_26,fft_freq_g4-100_c0-100_ablation_27,fft_freq_g4-100_c0-100_ablation_28,fft_freq_g4-100_c0-100_ablation_29,fft_freq_g4-100_c0-100_ablation_30,fft_freq_g4-100_c0-100_ablation_31,fft_freq_g4-100_c0-100_ablation_32,fft_freq_g4-100_c0-100_ablation_33,fft_freq_g4-100_c0-100_ablation_34,fft_freq_g4-100_c0-100_ablation_35,fft_freq_g4-100_c0-100_ablation_36,fft_freq_g4-100_c0-100_ablation_37,fft_freq_g4-100_c0-100_ablation_38,fft_freq_g4-100_c0-100_ablation_39,fft_freq_g4-100_c0-100_ablation_40,fft_freq_g4-100_c0-100_ablation_41,fft_freq_g4-100_c0-100_ablation_42,fft_freq_g4-100_c0-100_ablation_43,fft_freq_g4-100_c0-100_ablation_44,fft_freq_g4-100_c0-100_ablation_45,fft_freq_g4-100_c0-100_ablation_46,fft_freq_g4-100_c0-100_ablation_47,fft_freq_g4-100_c0-100_ablation_48,color_reverse_g4-100_c0-100_ablation_0,color_reverse_g4-100_c0-100_ablation_1,color_reverse_g4-100_c0-100_ablation_2,color_reverse_g4-100_c0-100_ablation_3,color_reverse_g4-100_c0-100_ablation_4,color_reverse_g4-100_c0-100_ablation_5,color_reverse_g4-100_c0-100_ablation_6,color_reverse_g4-100_c0-100_ablation_7,color_reverse_g4-100_c0-100_ablation_8,color_reverse_g4-100_c0-100_ablation_9,color_reverse_g4-100_c0-100_ablation_10,color_reverse_g4-100_c0-100_ablation_11,color_reverse_g4-100_c0-100_ablation_12,color_reverse_g4-100_c0-100_ablation_13,color_reverse_g4-100_c0-100_ablation_14,color_reverse_g4-100_c0-100_ablation_15,color_reverse_g4-100_c0-100_ablation_16,color_reverse_g4-100_c0-100_ablation_17,color_reverse_g4-100_c0-100_ablation_18,color_reverse_g4-100_c0-100_ablation_19,color_reverse_g4-100_c0-100_ablation_20,color_reverse_g4-100_c0-100_ablation_21,color_reverse_g4-100_c0-100_ablation_22,color_reverse_g4-100_c0-100_ablation_23,color_reverse_g4-100_c0-100_ablation_24,color_reverse_g4-100_c0-100_ablation_25,color_reverse_g4-100_c0-100_ablation_26,color_reverse_g4-100_c0-100_ablation_27,color_reverse_g4-100_c0-100_ablation_28,color_reverse_g4-100_c0-100_ablation_29,color_reverse_g4-100_c0-100_ablation_30,color_reverse_g4-100_c0-100_ablation_31,color_reverse_g4-100_c0-100_ablation_32,color_reverse_g4-100_c0-100_ablation_33,color_reverse_g4-100_c0-100_ablation_34,color_reverse_g4-100_c0-100_ablation_35,color_reverse_g4-100_c0-100_ablation_36,color_reverse_g4-100_c0-100_ablation_37,color_reverse_g4-100_c0-100_ablation_38,color_reverse_g4-100_c0-100_ablation_39,color_reverse_g4-100_c0-100_ablation_40,color_reverse_g4-100_c0-100_ablation_41,color_reverse_g4-100_c0-100_ablation_42,color_reverse_g4-100_c0-100_ablation_43,color_reverse_g4-100_c0-100_ablation_44,color_reverse_g4-100_c0-100_ablation_45,color_reverse_g4-100_c0-100_ablation_46,color_reverse_g4-100_c0-100_ablation_47,color_reverse_g4-100_c0-100_ablation_48,fft_freq_reverse_g4-100_c0-100_ablation_0,fft_freq_reverse_g4-100_c0-100_ablation_1,fft_freq_reverse_g4-100_c0-100_ablation_2,fft_freq_reverse_g4-100_c0-100_ablation_3,fft_freq_reverse_g4-100_c0-100_ablation_4,fft_freq_reverse_g4-100_c0-100_ablation_5,fft_freq_reverse_g4-100_c0-100_ablation_6,fft_freq_reverse_g4-100_c0-100_ablation_7,fft_freq_reverse_g4-100_c0-100_ablation_8,fft_freq_reverse_g4-100_c0-100_ablation_9,fft_freq_reverse_g4-100_c0-100_ablation_10,fft_freq_reverse_g4-100_c0-100_ablation_11,fft_freq_reverse_g4-100_c0-100_ablation_12,fft_freq_reverse_g4-100_c0-100_ablation_13,fft_freq_reverse_g4-100_c0-100_ablation_14,fft_freq_reverse_g4-100_c0-100_ablation_15,fft_freq_reverse_g4-100_c0-100_ablation_16,fft_freq_reverse_g4-100_c0-100_ablation_17,fft_freq_reverse_g4-100_c0-100_ablation_18,fft_freq_reverse_g4-100_c0-100_ablation_19,fft_freq_reverse_g4-100_c0-100_ablation_20,fft_freq_reverse_g4-100_c0-100_ablation_21,fft_freq_reverse_g4-100_c0-100_ablation_22,fft_freq_reverse_g4-100_c0-100_ablation_23,fft_freq_reverse_g4-100_c0-100_ablation_24,fft_freq_reverse_g4-100_c0-100_ablation_25,fft_freq_reverse_g4-100_c0-100_ablation_26,fft_freq_reverse_g4-100_c0-100_ablation_27,fft_freq_reverse_g4-100_c0-100_ablation_28,fft_freq_reverse_g4-100_c0-100_ablation_29,fft_freq_reverse_g4-100_c0-100_ablation_30,fft_freq_reverse_g4-100_c0-100_ablation_31,fft_freq_reverse_g4-100_c0-100_ablation_32,fft_freq_reverse_g4-100_c0-100_ablation_33,fft_freq_reverse_g4-100_c0-100_ablation_34,fft_freq_reverse_g4-100_c0-100_ablation_35,fft_freq_reverse_g4-100_c0-100_ablation_36,fft_freq_reverse_g4-100_c0-100_ablation_37,fft_freq_reverse_g4-100_c0-100_ablation_38,fft_freq_reverse_g4-100_c0-100_ablation_39,fft_freq_reverse_g4-100_c0-100_ablation_40,fft_freq_reverse_g4-100_c0-100_ablation_41,fft_freq_reverse_g4-100_c0-100_ablation_42,fft_freq_reverse_g4-100_c0-100_ablation_43,fft_freq_reverse_g4-100_c0-100_ablation_44,fft_freq_reverse_g4-100_c0-100_ablation_45,fft_freq_reverse_g4-100_c0-100_ablation_46,fft_freq_reverse_g4-100_c0-100_ablation_47,fft_freq_reverse_g4-100_c0-100_ablation_48
knife,"[8, 49, 18]","[4, 60, 11]","[5, 61, 9]","[8, 56, 11]","[10, 57, 8]","[4, 66, 5]","[2, 68, 5]","[2, 70, 3]","[0, 72, 3]","[0, 72, 3]","[0, 69, 6]","[0, 69, 6]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[0, 72, 3]","[0, 73, 2]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[1, 69, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 72, 3]","[0, 71, 4]","[0, 71, 4]","[1, 71, 3]","[1, 71, 3]","[1, 72, 2]","[0, 71, 4]","[10, 61, 4]","[1, 69, 5]","[5, 65, 5]","[2, 71, 2]","[2, 67, 6]","[1, 72, 2]","[1, 70, 4]","[1, 68, 6]","[0, 70, 5]","[8, 49, 18]","[11, 45, 19]","[6, 50, 19]","[5, 54, 16]","[4, 59, 12]","[3, 56, 16]","[9, 58, 8]","[1, 67, 7]","[2, 59, 14]","[1, 63, 11]","[0, 66, 9]","[1, 66, 8]","[0, 63, 12]","[1, 66, 8]","[3, 62, 10]","[2, 69, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 68, 7]","[0, 68, 7]","[0, 68, 7]","[0, 69, 6]","[0, 70, 5]","[0, 68, 7]","[0, 68, 7]","[0, 69, 6]","[0, 69, 6]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 73, 2]","[0, 71, 4]","[0, 70, 5]","[0, 72, 3]","[0, 70, 5]","[8, 49, 18]","[12, 43, 20]","[13, 43, 19]","[13, 44, 18]","[9, 52, 14]","[15, 44, 16]","[10, 49, 16]","[10, 47, 18]","[10, 46, 19]","[23, 42, 10]","[13, 53, 9]","[13, 53, 9]","[14, 53, 8]","[21, 44, 10]","[22, 43, 10]","[24, 42, 9]","[21, 45, 9]","[21, 45, 9]","[21, 44, 10]","[26, 39, 10]","[14, 51, 10]","[14, 51, 10]","[8, 56, 11]","[9, 56, 10]","[11, 53, 11]","[12, 53, 10]","[15, 51, 9]","[11, 54, 10]","[10, 54, 11]","[10, 54, 11]","[17, 48, 10]","[13, 54, 8]","[13, 54, 8]","[5, 60, 10]","[3, 63, 9]","[0, 66, 9]","[0, 71, 4]","[0, 71, 4]","[0, 72, 3]","[0, 72, 3]","[0, 73, 2]","[0, 71, 4]","[0, 72, 3]","[0, 70, 5]","[0, 73, 2]","[0, 71, 4]","[0, 68, 7]","[0, 72, 3]","[0, 70, 5]","[8, 49, 18]","[11, 52, 12]","[8, 55, 12]","[10, 51, 14]","[10, 57, 8]","[12, 53, 10]","[12, 54, 9]","[12, 54, 9]","[6, 64, 5]","[6, 63, 6]","[6, 64, 5]","[6, 64, 5]","[6, 64, 5]","[6, 64, 5]","[1, 68, 6]","[1, 67, 7]","[1, 67, 7]","[1, 67, 7]","[2, 66, 7]","[2, 67, 6]","[1, 69, 5]","[1, 70, 4]","[1, 70, 4]","[1, 70, 4]","[1, 68, 6]","[4, 65, 6]","[4, 62, 9]","[4, 64, 7]","[4, 61, 10]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[1, 71, 3]","[1, 73, 1]","[5, 65, 5]","[4, 70, 1]","[0, 72, 3]","[4, 71, 0]","[0, 72, 3]","[0, 70, 5]","[14, 53, 8]","[16, 51, 8]","[15, 55, 5]","[15, 55, 5]","[12, 58, 5]","[16, 54, 5]","[6, 64, 5]","[5, 66, 4]","[1, 69, 5]","[1, 69, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 71, 4]","[0, 71, 4]","[0, 71, 4]","[1, 70, 4]","[11, 62, 2]","[11, 62, 2]","[11, 62, 2]","[11, 62, 2]","[11, 62, 2]","[7, 65, 3]","[5, 65, 5]","[4, 66, 5]","[0, 70, 5]","[7, 63, 5]","[7, 63, 5]","[8, 63, 4]","[8, 63, 4]","[9, 62, 4]","[2, 68, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[14, 53, 8]","[13, 55, 7]","[17, 51, 7]","[14, 54, 7]","[21, 47, 7]","[19, 49, 7]","[19, 48, 8]","[30, 41, 4]","[36, 36, 3]","[20, 50, 5]","[20, 52, 3]","[19, 52, 4]","[17, 55, 3]","[13, 60, 2]","[12, 59, 4]","[8, 63, 4]","[6, 64, 5]","[1, 69, 5]","[2, 68, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[2, 69, 4]","[2, 69, 4]","[6, 64, 5]","[9, 62, 4]","[10, 60, 5]","[0, 70, 5]","[1, 69, 5]","[1, 69, 5]","[0, 69, 6]","[0, 69, 6]","[1, 68, 6]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 67, 8]","[0, 67, 8]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[0, 70, 5]","[14, 53, 8]","[11, 58, 6]","[8, 61, 6]","[6, 62, 7]","[6, 62, 7]","[5, 62, 8]","[6, 62, 7]","[6, 62, 7]","[6, 61, 8]","[6, 61, 8]","[4, 61, 10]","[5, 60, 10]","[5, 60, 10]","[5, 60, 10]","[4, 60, 11]","[3, 62, 10]","[5, 63, 7]","[6, 63, 6]","[6, 63, 6]","[4, 62, 9]","[5, 62, 8]","[5, 62, 8]","[5, 62, 8]","[5, 62, 8]","[6, 61, 8]","[6, 62, 7]","[4, 62, 9]","[2, 65, 8]","[2, 65, 8]","[0, 63, 12]","[0, 62, 13]","[0, 65, 10]","[0, 67, 8]","[0, 67, 8]","[0, 66, 9]","[0, 67, 8]","[0, 67, 8]","[0, 70, 5]","[0, 70, 5]","[1, 67, 7]","[0, 68, 7]","[0, 67, 8]","[0, 68, 7]","[0, 66, 9]","[0, 68, 7]","[0, 72, 3]","[0, 70, 5]","[0, 71, 4]","[0, 70, 5]","[14, 53, 8]","[14, 53, 8]","[14, 54, 7]","[14, 53, 8]","[11, 56, 8]","[12, 55, 8]","[12, 56, 7]","[11, 57, 7]","[13, 53, 9]","[13, 54, 8]","[15, 56, 4]","[14, 57, 4]","[15, 56, 4]","[14, 57, 4]","[13, 58, 4]","[18, 55, 2]","[14, 61, 0]","[14, 61, 0]","[14, 61, 0]","[14, 61, 0]","[15, 60, 0]","[12, 63, 0]","[12, 63, 0]","[12, 63, 0]","[12, 59, 4]","[12, 59, 4]","[10, 61, 4]","[7, 63, 5]","[4, 65, 6]","[4, 65, 6]","[2, 65, 8]","[3, 67, 5]","[4, 63, 8]","[3, 64, 8]","[1, 67, 7]","[1, 66, 8]","[1, 69, 5]","[0, 71, 4]","[4, 70, 1]","[4, 65, 6]","[0, 71, 4]","[0, 70, 5]","[2, 66, 7]","[0, 68, 7]","[0, 71, 4]","[0, 71, 4]","[0, 70, 5]","[0, 74, 1]","[0, 70, 5]"
