,c0-100_c0-100_color_reverse_col,c0-100_c0-100_color_reverse_gra,c0-100_c0-100_fft_freq_reverse_col,c0-100_c0-100_fft_freq_reverse_gra,c0-100_c0-100_color_col,c0-100_c0-100_color_gra,c0-100_c0-100_fft_freq_col,c0-100_c0-100_fft_freq_gra,g4-100_c0-100_color_reverse_col,g4-100_c0-100_color_reverse_gra,g4-100_c0-100_fft_freq_reverse_col,g4-100_c0-100_fft_freq_reverse_gra,g4-100_c0-100_color_col,g4-100_c0-100_color_gra,g4-100_c0-100_fft_freq_col,g4-100_c0-100_fft_freq_gra
0,0.5240799784660339,0.34360000491142273,0.5240799784660339,0.34360000491142273,0.5240799784660339,0.34360000491142273,0.5240799784660339,0.34360000491142273,0.4759800136089325,0.3910999894142151,0.4759800136089325,0.3910999894142151,0.4759800136089325,0.3910999894142151,0.4759800136089325,0.3910999894142151
1,0.5220800042152405,0.3434799909591675,0.4174000024795532,0.23034000396728516,0.46074000000953674,0.2581399977207184,0.5008800029754639,0.3441999852657318,0.4533799886703491,0.39010000228881836,0.44839999079704285,0.362280011177063,0.43963998556137085,0.3424000144004822,0.4451799988746643,0.3445200026035309
2,0.5065199732780457,0.3353799879550934,0.35429999232292175,0.17246000468730927,0.3488200008869171,0.17034000158309937,0.45622000098228455,0.3422999978065491,0.42193999886512756,0.3824999928474426,0.44764000177383423,0.3622399866580963,0.2883000075817108,0.21610000729560852,0.22152000665664673,0.1576399952173233
3,0.5034800171852112,0.33555999398231506,0.23183999955654144,0.09759999811649323,0.23183999955654144,0.09759999811649323,0.399260014295578,0.28321999311447144,0.4222800135612488,0.38071998953819275,0.4476200044155121,0.3599399924278259,0.1121399998664856,0.08284000307321548,0.17316000163555145,0.11593999713659286
4,0.49277999997138977,0.33588001132011414,0.22995999455451965,0.09741999953985214,0.199180006980896,0.07971999794244766,0.2648000121116638,0.1695600003004074,0.40522000193595886,0.3770599961280823,0.3929600119590759,0.32537999749183655,0.09536000341176987,0.07054000347852707,0.15335999429225922,0.11534000188112259
5,0.45118001103401184,0.3241199851036072,0.22618000209331512,0.09467999637126923,0.12067999690771103,0.04416000097990036,0.16966000199317932,0.09836000204086304,0.4043999910354614,0.37762001156806946,0.38312000036239624,0.32161998748779297,0.04952000081539154,0.03743999823927879,0.08457999676465988,0.05979999899864197
6,0.4332999885082245,0.3063400089740753,0.18026000261306763,0.07301999628543854,0.06858000159263611,0.02556000091135502,0.08525999635457993,0.042500000447034836,0.40154001116752625,0.3763599991798401,0.3767000138759613,0.3152199983596802,0.034779999405145645,0.02452000044286251,0.07156000286340714,0.049219999462366104
7,0.4074400067329407,0.3073999881744385,0.11348000168800354,0.04495999962091446,0.07744000107049942,0.027699999511241913,0.06865999847650528,0.040119998157024384,0.3703800141811371,0.35155999660491943,0.3395400047302246,0.2804200053215027,0.01706000044941902,0.011699999682605267,0.04382000118494034,0.029839999973773956
8,0.36932000517845154,0.28992000222206116,0.09910000115633011,0.04004000127315521,0.07707999646663666,0.02873999997973442,0.06317999958992004,0.036740001291036606,0.3712199926376343,0.35916000604629517,0.30131998658180237,0.25751999020576477,0.0163199994713068,0.011020000092685223,0.03325999900698662,0.023019999265670776
9,0.195360004901886,0.1463800072669983,0.05908000096678734,0.022859999909996986,0.04887999966740608,0.015519999898970127,0.06125999987125397,0.03123999945819378,0.3430599868297577,0.33423998951911926,0.2943800091743469,0.2501800060272217,0.01844000071287155,0.011719999834895134,0.03522000089287758,0.025620000436902046
10,0.19565999507904053,0.15345999598503113,0.055720001459121704,0.023240000009536743,0.027939999476075172,0.009440000168979168,0.044759999960660934,0.02669999934732914,0.336760014295578,0.3296799957752228,0.2603600025177002,0.20523999631404877,0.009820000268518925,0.006440000142902136,0.038839999586343765,0.02864000014960766
11,0.16604000329971313,0.15318000316619873,0.04611999914050102,0.019920000806450844,0.015479999594390392,0.005260000005364418,0.03881999850273132,0.026259999722242355,0.3256799876689911,0.3193199932575226,0.21026000380516052,0.16354000568389893,0.008919999934732914,0.005799999926239252,0.04027999937534332,0.030939999967813492
12,0.1738400012254715,0.15481999516487122,0.0427200011909008,0.019740000367164612,0.014139999635517597,0.00535999983549118,0.03463999927043915,0.022180000320076942,0.2772800028324127,0.27070000767707825,0.2031400054693222,0.15751999616622925,0.00875999964773655,0.0058200000785291195,0.02645999938249588,0.01850000023841858
13,0.1525000035762787,0.13986000418663025,0.037039998918771744,0.014820000156760216,0.011880000121891499,0.0044200001284480095,0.025620000436902046,0.017980000004172325,0.23323999345302582,0.2275400012731552,0.16157999634742737,0.12414000183343887,0.008220000192523003,0.005539999809116125,0.019179999828338623,0.013120000250637531
